,country,year,life_expectancy
53321,Belgium,2005,79.1
53322,Belize,2005,70.0
53323,Benin,2005,58.6
53324,Bermuda,2005,76.4
53325,Bhutan,2005,69.3
53326,Bolivia,2005,70.2
53327,Bosnia and Herzegovina,2005,77.0
53328,Botswana,2005,49.3
53329,Brazil,2005,72.4
53331,Brunei,2005,76.7
53332,Bulgaria,2005,72.6
53333,Burkina Faso,2005,55.9
53334,Burundi,2005,54.7
53335,Cambodia,2005,64.0
53336,Cameroon,2005,54.9
53337,Canada,2005,80.2
53338,Cape Verde,2005,69.3
53340,Central African Republic,2005,45.5
53341,Chad,2005,53.0
53342,Channel Islands,2005,78.93
53343,Chile,2005,78.2
53344,China,2005,71.9
53347,Colombia,2005,75.1
53348,Comoros,2005,66.0
53349,"Congo, Dem. Rep.",2005,56.4
53350,"Congo, Rep.",2005,56.7
53352,Costa Rica,2005,79.0
53353,Cote d'Ivoire,2005,53.4
53354,Croatia,2005,75.7
53355,Cuba,2005,77.1
53356,Cyprus,2005,79.0
53357,Czech Republic,2005,76.2
53359,Denmark,2005,78.3
53360,Djibouti,2005,60.7
53361,Dominica,2005,74.2
53362,Dominican Republic,2005,73.3
53364,Ecuador,2005,74.1
53365,Egypt,2005,70.1
53366,El Salvador,2005,73.0
53367,Equatorial Guinea,2005,56.0
53368,Eritrea,2005,59.9
53370,Estonia,2005,72.5
53371,Ethiopia,2005,56.1
53374,Fiji,2005,64.8
53375,Finland,2005,79.0
53376,France,2005,80.4
53377,French Guiana,2005,75.5
53378,French Polynesia,2005,74.13
53379,Gabon,2005,60.1
53380,Gambia,2005,64.9
53381,Georgia,2005,71.8
53382,Germany,2005,79.4
53383,Ghana,2005,60.8
53385,Greece,2005,79.6
53386,Greenland,2005,69.1
53387,Grenada,2005,70.3
53388,Guadeloupe,2005,78.65
53389,Guam,2005,73.1
53390,Guatemala,2005,69.8
53392,Guinea,2005,56.0
53393,Guinea-Bissau,2005,52.9
53394,Guyana,2005,64.4
53395,Haiti,2005,60.0
53397,Honduras,2005,71.2
53398,"Hong Kong, China",2005,81.92
53399,Hungary,2005,73.1
53400,Iceland,2005,81.7
53401,India,2005,63.6
53402,Indonesia,2005,68.7
53403,Iran,2005,71.9
53404,Iraq,2005,65.7
53405,Ireland,2005,79.7
53407,Israel,2005,79.7
53408,Italy,2005,81.1
53409,Jamaica,2005,75.4
53410,Japan,2005,82.0
53412,Jordan,2005,74.5
53413,Kazakhstan,2005,65.3
53414,Kenya,2005,57.2
53415,Kiribati,2005,60.8
53416,North Korea,2005,70.2
53417,South Korea,2005,78.7
53420,Kuwait,2005,77.7
53421,Kyrgyz Republic,2005,66.5
53422,Lao,2005,60.1
53423,Latvia,2005,71.1
53424,Lebanon,2005,77.3
53425,Lesotho,2005,43.1
53426,Liberia,2005,58.4
53427,Libya,2005,75.4
53429,Lithuania,2005,71.7
53430,Luxembourg,2005,80.0
53431,"Macao, China",2005,78.67
53432,"Macedonia, FYR",2005,73.8
53433,Madagascar,2005,61.2
53434,Malawi,2005,48.5
53435,Malaysia,2005,74.3
53436,Maldives,2005,76.9
53437,Mali,2005,56.9
53438,Malta,2005,80.7
53439,Marshall Islands,2005,64.7
53440,Martinique,2005,79.55
53441,Mauritania,2005,66.3
53442,Mauritius,2005,72.4
53443,Mayotte,2005,77.24
53444,Mexico,2005,75.1
53445,"Micronesia, Fed. Sts.",2005,67.6
53446,Moldova,2005,69.5
53448,Mongolia,2005,63.6
53449,Montenegro,2005,75.0
53451,Morocco,2005,72.7
53452,Mozambique,2005,52.9
53453,Myanmar,2005,63.4
53454,Namibia,2005,53.1
53456,Nepal,2005,67.4
53457,Netherlands,2005,79.6
53458,Netherlands Antilles,2005,75.53
53459,New Caledonia,2005,74.62
53460,New Zealand,2005,79.8
53462,Nicaragua,2005,76.6
53463,Niger,2005,55.9
53464,Nigeria,2005,56.8
53468,Northern Mariana Islands,2005,75.9
53469,Norway,2005,80.2
53470,Oman,2005,76.0
53471,Pakistan,2005,62.2
53473,Panama,2005,77.2
53474,Papua New Guinea,2005,57.9
53475,Paraguay,2005,74.0
53476,Peru,2005,77.2
53477,Philippines,2005,69.1
53479,Poland,2005,75.1
53480,Portugal,2005,78.4
53481,Puerto Rico,2005,76.6
53482,Qatar,2005,76.3
53483,Reunion,2005,77.53
53484,Romania,2005,72.4
53485,Russia,2005,65.1
53486,Rwanda,2005,59.6
53490,St. Lucia,2005,73.1
53492,St. Vincent and the Grenadines,2005,70.4
53494,Samoa,2005,71.8
53496,Sao Tome and Principe,2005,65.5
53497,Saudi Arabia,2005,77.8
53498,Senegal,2005,62.2
53499,Serbia,2005,73.2
53502,Seychelles,2005,72.0
53503,Sierra Leone,2005,52.3
53504,Singapore,2005,80.0
53505,Slovak Republic,2005,74.3
53506,Slovenia,2005,77.6
53507,Solomon Islands,2005,61.8
53508,Somalia,2005,52.1
53510,South Africa,2005,52.7
53512,Spain,2005,80.3
53513,Sri Lanka,2005,73.9
53514,Sudan,2005,64.6
53515,Suriname,2005,69.9
53517,Swaziland,2005,42.5
53518,Sweden,2005,80.6
53519,Switzerland,2005,81.3
53520,Syria,2005,75.5
53521,Taiwan,2005,77.4
53522,Tajikistan,2005,68.0
53523,Tanzania,2005,57.1
53524,Thailand,2005,73.1
53525,Timor-Leste,2005,67.5
53526,Togo,2005,56.8
53528,Tonga,2005,70.0
53530,Trinidad and Tobago,2005,71.1
53531,Tunisia,2005,76.2
53532,Turkey,2005,76.2
53533,Turkmenistan,2005,65.8
53536,Uganda,2005,53.5
53537,Ukraine,2005,67.1
53538,United Arab Emirates,2005,75.2
53539,United Kingdom,2005,79.0
53540,United States,2005,77.6
53541,Uruguay,2005,75.5
53543,Uzbekistan,2005,68.5
53545,Vanuatu,2005,62.7
53546,Venezuela,2005,74.6
53547,West Bank and Gaza,2005,74.6
53549,Western Sahara,2005,65.01
53550,Vietnam,2005,73.3
53551,Virgin Islands (U.S.),2005,78.52
53554,Yemen,2005,64.6
53556,Zambia,2005,47.1
53557,Zimbabwe,2005,45.1
53558,Åland,2005,80.0
53559,South Sudan,2005,55.3
53561,Afghanistan,2006,52.1
53563,Albania,2006,76.4
53564,Algeria,2006,75.0
53565,American Samoa,2006,72.2
53566,Andorra,2006,84.4
53567,Angola,2006,55.7
53569,Antigua and Barbuda,2006,74.9
53570,Argentina,2006,75.3
53571,Armenia,2006,71.7
53572,Aruba,2006,74.47
53573,Australia,2006,81.4
53574,Austria,2006,80.0
53575,Azerbaijan,2006,68.7
53576,Bahamas,2006,72.0
53577,Bahrain,2006,76.3
53578,Bangladesh,2006,67.5
53579,Barbados,2006,75.0
53580,Belarus,2006,69.1
53581,Belgium,2006,79.5
53582,Belize,2006,70.3
53583,Benin,2006,58.9
53584,Bermuda,2006,76.4
53585,Bhutan,2006,69.8
53586,Bolivia,2006,70.6
53587,Bosnia and Herzegovina,2006,77.1
53588,Botswana,2006,51.2
53589,Brazil,2006,72.7
53591,Brunei,2006,76.8
53592,Bulgaria,2006,72.7
53593,Burkina Faso,2006,56.6
53594,Burundi,2006,56.4
53595,Cambodia,2006,64.8
53596,Cameroon,2006,55.4
53597,Canada,2006,80.5
53598,Cape Verde,2006,69.6
53600,Central African Republic,2006,45.8
53601,Chad,2006,53.1
53602,Channel Islands,2006,79.16
53603,Chile,2006,78.2
53604,China,2006,72.6
53607,Colombia,2006,75.3
53608,Comoros,2006,66.3
53609,"Congo, Dem. Rep.",2006,56.8
53610,"Congo, Rep.",2006,57.8
53612,Costa Rica,2006,79.3
53613,Cote d'Ivoire,2006,54.1
53614,Croatia,2006,75.9
53615,Cuba,2006,77.3
53616,Cyprus,2006,79.5
53617,Czech Republic,2006,76.5
53619,Denmark,2006,78.3
53620,Djibouti,2006,60.7
53621,Dominica,2006,74.2
53622,Dominican Republic,2006,73.5
53624,Ecuador,2006,74.3
53625,Egypt,2006,70.1
53626,El Salvador,2006,73.3
53627,Equatorial Guinea,2006,56.8
53628,Eritrea,2006,60.0
53630,Estonia,2006,72.9
53631,Ethiopia,2006,57.2
53634,Fiji,2006,64.8
53635,Finland,2006,79.2
53636,France,2006,80.7
53637,French Guiana,2006,75.65
53638,French Polynesia,2006,74.48
53639,Gabon,2006,60.9
53640,Gambia,2006,65.2
53641,Georgia,2006,71.9
53642,Germany,2006,79.7
53643,Ghana,2006,61.2
53645,Greece,2006,80.0
53646,Greenland,2006,69.5
53647,Grenada,2006,70.5
53648,Guadeloupe,2006,78.95
53649,Guam,2006,72.7
53650,Guatemala,2006,70.2
53652,Guinea,2006,56.4
53653,Guinea-Bissau,2006,53.0
53654,Guyana,2006,64.8
53655,Haiti,2006,60.3
53657,Honduras,2006,71.4
53658,"Hong Kong, China",2006,82.12
53659,Hungary,2006,73.3
53660,Iceland,2006,81.8
53661,India,2006,63.9
53662,Indonesia,2006,68.9
53663,Iran,2006,72.4
53664,Iraq,2006,65.1
53665,Ireland,2006,79.8
53667,Israel,2006,79.6
53668,Italy,2006,81.2
53669,Jamaica,2006,75.5
53670,Japan,2006,82.2
53672,Jordan,2006,75.5
53673,Kazakhstan,2006,65.3
53674,Kenya,2006,58.4
53675,Kiribati,2006,61.0
53676,North Korea,2006,70.4
53677,South Korea,2006,79.1
53680,Kuwait,2006,77.7
53681,Kyrgyz Republic,2006,66.7
53682,Lao,2006,60.8
53683,Latvia,2006,70.8
53684,Lebanon,2006,77.4
53685,Lesotho,2006,43.1
53686,Liberia,2006,58.8
53687,Libya,2006,75.5
53689,Lithuania,2006,71.5
53690,Luxembourg,2006,80.3
53691,"Macao, China",2006,78.89
53692,"Macedonia, FYR",2006,74.1
53693,Madagascar,2006,61.7
53694,Malawi,2006,49.6
53695,Malaysia,2006,74.5
53696,Maldives,2006,77.5
53697,Mali,2006,57.4
53698,Malta,2006,81.0
53699,Marshall Islands,2006,64.7
53700,Martinique,2006,79.78
53701,Mauritania,2006,67.0
53702,Mauritius,2006,72.5
53703,Mayotte,2006,77.53
53704,Mexico,2006,75.4
53705,"Micronesia, Fed. Sts.",2006,67.7
53706,Moldova,2006,69.8
53708,Mongolia,2006,64.0
53709,Montenegro,2006,75.2
53711,Morocco,2006,72.9
53712,Mozambique,2006,53.0
53713,Myanmar,2006,64.0
53714,Namibia,2006,54.9
53716,Nepal,2006,67.8
53717,Netherlands,2006,79.9
53718,Netherlands Antilles,2006,75.76
53719,New Caledonia,2006,74.84
53720,New Zealand,2006,79.9
53722,Nicaragua,2006,76.7
53723,Niger,2006,56.6
53724,Nigeria,2006,57.4
53728,Northern Mariana Islands,2006,76.2
53729,Norway,2006,80.4
53730,Oman,2006,76.0
53731,Pakistan,2006,63.7
53733,Panama,2006,77.2
53734,Papua New Guinea,2006,58.0
53735,Paraguay,2006,74.0
53736,Peru,2006,77.7
53737,Philippines,2006,69.2
53739,Poland,2006,75.2
53740,Portugal,2006,79.0
53741,Puerto Rico,2006,76.8
53742,Qatar,2006,76.7
53743,Reunion,2006,77.81
53744,Romania,2006,72.8
53745,Russia,2006,66.7
53746,Rwanda,2006,61.6
53750,St. Lucia,2006,73.4
53752,St. Vincent and the Grenadines,2006,70.6
53754,Samoa,2006,72.0
53756,Sao Tome and Principe,2006,65.7
53757,Saudi Arabia,2006,77.9
53758,Senegal,2006,62.5
53759,Serbia,2006,73.6
53762,Seychelles,2006,72.3
53763,Sierra Leone,2006,52.7
53764,Singapore,2006,80.2
53765,Slovak Republic,2006,74.5
53766,Slovenia,2006,77.9
53767,Solomon Islands,2006,61.9
53768,Somalia,2006,52.2
53770,South Africa,2006,52.5
53772,Spain,2006,80.7
53773,Sri Lanka,2006,73.9
53774,Sudan,2006,64.9
53775,Suriname,2006,70.0
53777,Swaziland,2006,43.1
53778,Sweden,2006,80.8
53779,Switzerland,2006,81.5
53780,Syria,2006,75.7
53781,Taiwan,2006,77.8
53782,Tajikistan,2006,68.7
53783,Tanzania,2006,57.9
53784,Thailand,2006,73.5
53785,Timor-Leste,2006,68.5
53786,Togo,2006,57.5
53787,Tokelau,2006,69.0
53788,Tonga,2006,70.1
53790,Trinidad and Tobago,2006,71.3
53791,Tunisia,2006,76.4
53792,Turkey,2006,76.7
53793,Turkmenistan,2006,66.3
53796,Uganda,2006,54.9
53797,Ukraine,2006,67.9
53798,United Arab Emirates,2006,75.7
53799,United Kingdom,2006,79.2
53800,United States,2006,77.8
53801,Uruguay,2006,75.7
53803,Uzbekistan,2006,68.8
53805,Vanuatu,2006,62.9
53806,Venezuela,2006,74.5
53807,West Bank and Gaza,2006,74.4
53809,Western Sahara,2006,65.41
53810,Vietnam,2006,73.5
53811,Virgin Islands (U.S.),2006,78.69
53814,Yemen,2006,65.0
53816,Zambia,2006,47.9
53817,Zimbabwe,2006,45.5
53818,Åland,2006,80.1
53819,South Sudan,2006,55.4
53821,Afghanistan,2007,52.4
53823,Albania,2007,76.6
53824,Algeria,2007,75.3
53825,American Samoa,2007,72.4
53826,Andorra,2007,84.5
53827,Angola,2007,56.2
53829,Antigua and Barbuda,2007,75.3
53830,Argentina,2007,75.2
53831,Armenia,2007,72.3
53832,Aruba,2007,74.62
53833,Australia,2007,81.5
53834,Austria,2007,80.1
53835,Azerbaijan,2007,69.1
53836,Bahamas,2007,71.8
53837,Bahrain,2007,77.0
53838,Bangladesh,2007,67.7
53839,Barbados,2007,75.1
53840,Belarus,2007,69.7
53841,Belgium,2007,79.5
53842,Belize,2007,70.6
53843,Benin,2007,59.2
53844,Bermuda,2007,76.8
53845,Bhutan,2007,70.3
53846,Bolivia,2007,70.9
53847,Bosnia and Herzegovina,2007,77.3
53848,Botswana,2007,52.4
53849,Brazil,2007,73.0
53851,Brunei,2007,76.8
53852,Bulgaria,2007,72.9
53853,Burkina Faso,2007,57.4
53854,Burundi,2007,57.9
53855,Cambodia,2007,65.4
53856,Cameroon,2007,55.7
53857,Canada,2007,80.6
53858,Cape Verde,2007,69.6
53860,Central African Republic,2007,46.2
53861,Chad,2007,54.0
53862,Channel Islands,2007,79.38
53863,Chile,2007,78.3
53864,China,2007,73.1
53867,Colombia,2007,75.9
53868,Comoros,2007,66.6
53869,"Congo, Dem. Rep.",2007,57.1
53870,"Congo, Rep.",2007,58.3
53872,Costa Rica,2007,79.6
53873,Cote d'Ivoire,2007,54.9
53874,Croatia,2007,76.0
53875,Cuba,2007,77.5
53876,Cyprus,2007,79.8
53877,Czech Republic,2007,76.8
53879,Denmark,2007,78.4
53880,Djibouti,2007,61.5
53881,Dominica,2007,74.2
53882,Dominican Republic,2007,73.7
53884,Ecuador,2007,74.5
53885,Egypt,2007,70.3
53886,El Salvador,2007,73.5
53887,Equatorial Guinea,2007,57.1
53888,Eritrea,2007,60.1
53890,Estonia,2007,73.0
53891,Ethiopia,2007,58.6
53894,Fiji,2007,64.9
53895,Finland,2007,79.4
53896,France,2007,81.0
53897,French Guiana,2007,75.82
53898,French Polynesia,2007,74.81
53899,Gabon,2007,61.6
53900,Gambia,2007,65.3
53901,Georgia,2007,72.1
53902,Germany,2007,79.9
53903,Ghana,2007,61.6
53905,Greece,2007,79.8
53906,Greenland,2007,70.0
53907,Grenada,2007,70.7
53908,Guadeloupe,2007,79.25
53909,Guam,2007,72.4
53910,Guatemala,2007,71.0
53912,Guinea,2007,56.8
53913,Guinea-Bissau,2007,53.2
53914,Guyana,2007,64.9
53915,Haiti,2007,60.8
53917,Honduras,2007,71.6
53918,"Hong Kong, China",2007,82.31
53919,Hungary,2007,73.6
53920,Iceland,2007,82.1
53921,India,2007,64.3
53922,Indonesia,2007,69.2
53923,Iran,2007,72.8
53924,Iraq,2007,65.3
53925,Ireland,2007,80.1
53927,Israel,2007,80.3
53928,Italy,2007,81.3
53929,Jamaica,2007,75.3
53930,Japan,2007,82.4
53932,Jordan,2007,76.3
53933,Kazakhstan,2007,65.8
53934,Kenya,2007,59.8
53935,Kiribati,2007,61.2
53936,North Korea,2007,70.6
53937,South Korea,2007,79.4
53940,Kuwait,2007,77.7
53941,Kyrgyz Republic,2007,67.0
53942,Lao,2007,61.7
53943,Latvia,2007,71.3
53944,Lebanon,2007,77.5
53945,Lesotho,2007,43.3
53946,Liberia,2007,59.3
53947,Libya,2007,75.5
53949,Lithuania,2007,71.4
53950,Luxembourg,2007,80.6
53951,"Macao, China",2007,79.1
53952,"Macedonia, FYR",2007,74.3
53953,Madagascar,2007,62.0
53954,Malawi,2007,51.0
53955,Malaysia,2007,74.5
53956,Maldives,2007,78.1
53957,Mali,2007,58.0
53958,Malta,2007,80.9
53959,Marshall Islands,2007,65.0
53960,Martinique,2007,80.01
53961,Mauritania,2007,67.5
53962,Mauritius,2007,72.7
53963,Mayotte,2007,77.8
53964,Mexico,2007,75.6
53965,"Micronesia, Fed. Sts.",2007,67.9
53966,Moldova,2007,70.0
53968,Mongolia,2007,64.4
53969,Montenegro,2007,75.6
53971,Morocco,2007,73.1
53972,Mozambique,2007,53.2
53973,Myanmar,2007,64.6
53974,Namibia,2007,57.5
53976,Nepal,2007,68.1
53977,Netherlands,2007,80.2
53978,Netherlands Antilles,2007,75.98
53979,New Caledonia,2007,75.05
53980,New Zealand,2007,80.1
53982,Nicaragua,2007,76.8
53983,Niger,2007,57.3
53984,Nigeria,2007,58.3
53988,Northern Mariana Islands,2007,76.4
53989,Norway,2007,80.6
53990,Oman,2007,76.0
53991,Pakistan,2007,63.8
53993,Panama,2007,77.3
53994,Papua New Guinea,2007,58.2
53995,Paraguay,2007,74.0
53996,Peru,2007,77.9
53997,Philippines,2007,69.7
53999,Poland,2007,75.2
54000,Portugal,2007,79.2
54001,Puerto Rico,2007,76.9
54002,Qatar,2007,77.3
54003,Reunion,2007,78.08
54004,Romania,2007,73.3
54005,Russia,2007,67.7
54006,Rwanda,2007,63.1
54010,St. Lucia,2007,73.7
54012,St. Vincent and the Grenadines,2007,70.8
54014,Samoa,2007,72.1
54016,Sao Tome and Principe,2007,65.7
54017,Saudi Arabia,2007,78.2
54018,Senegal,2007,63.0
54019,Serbia,2007,74.0
54022,Seychelles,2007,72.6
54023,Sierra Leone,2007,53.0
54024,Singapore,2007,80.4
54025,Slovak Republic,2007,74.6
54026,Slovenia,2007,78.2
54027,Solomon Islands,2007,61.9
54028,Somalia,2007,52.4
54030,South Africa,2007,53.0
54032,Spain,2007,80.8
54033,Sri Lanka,2007,74.4
54034,Sudan,2007,65.3
54035,Suriname,2007,70.1
54037,Swaziland,2007,44.3
54038,Sweden,2007,80.9
54039,Switzerland,2007,81.7
54040,Syria,2007,75.9
54041,Taiwan,2007,78.2
54042,Tajikistan,2007,69.2
54043,Tanzania,2007,59.1
54044,Thailand,2007,73.8
54045,Timor-Leste,2007,69.2
54046,Togo,2007,57.5
54048,Tonga,2007,70.2
54050,Trinidad and Tobago,2007,71.5
54051,Tunisia,2007,76.6
54052,Turkey,2007,77.4
54053,Turkmenistan,2007,66.8
54056,Uganda,2007,55.3
54057,Ukraine,2007,67.6
54058,United Arab Emirates,2007,75.6
54059,United Kingdom,2007,79.5
54060,United States,2007,78.1
54061,Uruguay,2007,75.7
54063,Uzbekistan,2007,69.2
54065,Vanuatu,2007,63.2
54066,Venezuela,2007,74.4
54067,West Bank and Gaza,2007,74.3
54069,Western Sahara,2007,65.79
54070,Vietnam,2007,73.8
54071,Virgin Islands (U.S.),2007,78.86
54074,Yemen,2007,65.2
54076,Zambia,2007,49.0
54077,Zimbabwe,2007,46.4
54079,South Sudan,2007,55.5
54081,Afghanistan,2008,52.8
54083,Albania,2008,76.8
54084,Algeria,2008,75.5
54085,American Samoa,2008,72.7
54086,Andorra,2008,84.6
54087,Angola,2008,56.7
54089,Antigua and Barbuda,2008,75.5
54090,Argentina,2008,75.4
54091,Armenia,2008,72.3
54092,Aruba,2008,74.77
54093,Australia,2008,81.6
54094,Austria,2008,80.4
54095,Azerbaijan,2008,69.2
54096,Bahamas,2008,72.2
54097,Bahrain,2008,77.6
54098,Bangladesh,2008,68.3
54099,Barbados,2008,75.3
54100,Belarus,2008,70.0
54101,Belgium,2008,79.6
54102,Belize,2008,70.7
54103,Benin,2008,59.7
54104,Bermuda,2008,77.1
54105,Bhutan,2008,70.7
54106,Bolivia,2008,71.2
54107,Bosnia and Herzegovina,2008,77.5
54108,Botswana,2008,53.2
54109,Brazil,2008,73.2
54111,Brunei,2008,76.9
54112,Bulgaria,2008,73.2
54113,Burkina Faso,2008,58.0
54114,Burundi,2008,59.1
54115,Cambodia,2008,66.1
54116,Cameroon,2008,56.6
54117,Canada,2008,80.8
54118,Cape Verde,2008,70.4
54120,Central African Republic,2008,46.8
54121,Chad,2008,54.3
54122,Channel Islands,2008,79.57
54123,Chile,2008,78.5
54124,China,2008,73.4
54127,Colombia,2008,76.2
54128,Comoros,2008,67.1
54129,"Congo, Dem. Rep.",2008,57.5
54130,"Congo, Rep.",2008,58.8
54132,Costa Rica,2008,79.8
54133,Cote d'Ivoire,2008,55.4
54134,Croatia,2008,76.2
54135,Cuba,2008,77.6
54136,Cyprus,2008,80.0
54137,Czech Republic,2008,77.1
54139,Denmark,2008,78.9
54140,Djibouti,2008,61.8
54141,Dominica,2008,74.1
54142,Dominican Republic,2008,74.1
54144,Ecuador,2008,74.7
54145,Egypt,2008,70.2
54146,El Salvador,2008,73.7
54147,Equatorial Guinea,2008,57.5
54148,Eritrea,2008,60.1
54150,Estonia,2008,74.2
54151,Ethiopia,2008,60.0
54154,Fiji,2008,64.9
54155,Finland,2008,79.6
54156,France,2008,81.1
54157,French Guiana,2008,76.01
54158,French Polynesia,2008,75.11
54159,Gabon,2008,61.7
54160,Gambia,2008,65.7
54161,Georgia,2008,71.8
54162,Germany,2008,80.0
54163,Ghana,2008,62.0
54165,Greece,2008,80.2
54166,Greenland,2008,70.3
54167,Grenada,2008,70.8
54168,Guadeloupe,2008,79.55
54169,Guam,2008,72.1
54170,Guatemala,2008,71.2
54172,Guinea,2008,57.1
54173,Guinea-Bissau,2008,53.6
54174,Guyana,2008,65.0
54175,Haiti,2008,61.0
54177,Honduras,2008,71.8
54178,"Hong Kong, China",2008,82.49
54179,Hungary,2008,73.9
54180,Iceland,2008,82.4
54181,India,2008,64.7
54182,Indonesia,2008,69.4
54183,Iran,2008,73.1
54184,Iraq,2008,66.6
54185,Ireland,2008,80.1
54187,Israel,2008,80.6
54188,Italy,2008,81.5
54189,Jamaica,2008,75.1
54190,Japan,2008,82.5
54192,Jordan,2008,76.9
54193,Kazakhstan,2008,67.1
54194,Kenya,2008,60.8
54195,Kiribati,2008,61.5
54196,North Korea,2008,70.9
54197,South Korea,2008,79.8
54200,Kuwait,2008,77.3
54201,Kyrgyz Republic,2008,67.3
54202,Lao,2008,62.5
54203,Latvia,2008,72.4
54204,Lebanon,2008,77.8
54205,Lesotho,2008,44.5
54206,Liberia,2008,59.9
54207,Libya,2008,75.6
54209,Lithuania,2008,72.1
54210,Luxembourg,2008,81.0
54211,"Macao, China",2008,79.32
54212,"Macedonia, FYR",2008,74.5
54213,Madagascar,2008,62.2
54214,Malawi,2008,52.4
54215,Malaysia,2008,74.5
54216,Maldives,2008,78.5
54217,Mali,2008,58.5
54218,Malta,2008,80.7
54219,Marshall Islands,2008,65.3
54220,Martinique,2008,80.24
54221,Mauritania,2008,67.9
54222,Mauritius,2008,72.9
54223,Mayotte,2008,78.05
54224,Mexico,2008,75.4
54225,"Micronesia, Fed. Sts.",2008,68.0
54226,Moldova,2008,70.4
54228,Mongolia,2008,64.8
54229,Montenegro,2008,76.0
54231,Morocco,2008,73.3
54232,Mozambique,2008,54.0
54233,Myanmar,2008,59.4
54234,Namibia,2008,59.1
54236,Nepal,2008,68.4
54237,Netherlands,2008,80.3
54238,Netherlands Antilles,2008,76.18
54239,New Caledonia,2008,75.26
54240,New Zealand,2008,80.3
54242,Nicaragua,2008,77.0
54243,Niger,2008,58.0
54244,Nigeria,2008,59.2
54248,Northern Mariana Islands,2008,76.4
54249,Norway,2008,80.8
54250,Oman,2008,76.2
54251,Pakistan,2008,64.1
54253,Panama,2008,77.3
54254,Papua New Guinea,2008,58.6
54255,Paraguay,2008,74.0
54256,Peru,2008,78.2
54257,Philippines,2008,69.8
54259,Poland,2008,75.4
54260,Portugal,2008,79.4
54261,Puerto Rico,2008,77.0
54262,Qatar,2008,77.9
54263,Reunion,2008,78.35
54264,Romania,2008,73.2
54265,Russia,2008,67.9
54266,Rwanda,2008,64.1
54270,St. Lucia,2008,74.1
54272,St. Vincent and the Grenadines,2008,70.9
54274,Samoa,2008,72.3
54276,Sao Tome and Principe,2008,66.0
54277,Saudi Arabia,2008,78.3
54278,Senegal,2008,63.5
54279,Serbia,2008,74.3
54282,Seychelles,2008,72.9
54283,Sierra Leone,2008,53.6
54284,Singapore,2008,80.6
54285,Slovak Republic,2008,74.9
54286,Slovenia,2008,78.7
54287,Solomon Islands,2008,62.3
54288,Somalia,2008,52.6
54290,South Africa,2008,53.4
54292,Spain,2008,81.1
54293,Sri Lanka,2008,74.0
54294,Sudan,2008,65.5
54295,Suriname,2008,70.2
54297,Swaziland,2008,45.1
54298,Sweden,2008,81.1
54299,Switzerland,2008,82.0
54300,Syria,2008,76.1
54301,Taiwan,2008,78.4
54302,Tajikistan,2008,69.6
54303,Tanzania,2008,60.4
54304,Thailand,2008,73.9
54305,Timor-Leste,2008,69.9
54306,Togo,2008,57.5
54308,Tonga,2008,70.3
54310,Trinidad and Tobago,2008,71.7
54311,Tunisia,2008,76.8
54312,Turkey,2008,77.8
54313,Turkmenistan,2008,67.2
54316,Uganda,2008,56.0
54317,Ukraine,2008,67.8
54318,United Arab Emirates,2008,75.6
54319,United Kingdom,2008,79.7
54320,United States,2008,78.3
54321,Uruguay,2008,76.0
54323,Uzbekistan,2008,69.6
54325,Vanuatu,2008,63.4
54326,Venezuela,2008,74.2
54327,West Bank and Gaza,2008,74.1
54329,Western Sahara,2008,66.16
54330,Vietnam,2008,74.1
54331,Virgin Islands (U.S.),2008,79.05
54334,Yemen,2008,65.7
54336,Zambia,2008,51.1
54337,Zimbabwe,2008,47.3
54339,South Sudan,2008,55.6
54341,Afghanistan,2009,53.3
54343,Albania,2009,77.0
54344,Algeria,2009,75.7
54345,American Samoa,2009,71.3
54346,Andorra,2009,84.6
54347,Angola,2009,57.1
54349,Antigua and Barbuda,2009,75.7
54350,Argentina,2009,75.6
54351,Armenia,2009,72.6
54352,Aruba,2009,74.92
54353,Australia,2009,81.8
54354,Austria,2009,80.3
54355,Azerbaijan,2009,69.7
54356,Bahamas,2009,72.7
54357,Bahrain,2009,78.2
54358,Bangladesh,2009,68.6
54359,Barbados,2009,75.3
54360,Belarus,2009,70.1
54361,Belgium,2009,79.8
54362,Belize,2009,70.9
54363,Benin,2009,60.4
54364,Bermuda,2009,77.5
54365,Bhutan,2009,70.9
54366,Bolivia,2009,71.6
54367,Bosnia and Herzegovina,2009,77.7
54368,Botswana,2009,54.3
54369,Brazil,2009,73.4
54371,Brunei,2009,77.0
54372,Bulgaria,2009,73.5
54373,Burkina Faso,2009,58.5
54374,Burundi,2009,60.0
54375,Cambodia,2009,66.6
54376,Cameroon,2009,57.3
54377,Canada,2009,81.1
54378,Cape Verde,2009,70.7
54380,Central African Republic,2009,47.6
54381,Chad,2009,55.2
54382,Channel Islands,2009,79.75
54383,Chile,2009,78.5
54384,China,2009,73.9
